city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,,0,70000
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,,1,55000
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,,0,250000
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,,0,150000
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,,0,62000
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 الدمام,   حي ضاحية الملك فهد ,شمال,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
 الدمام,   حي ضاحية الملك فهد ,شمال,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
 الدمام,   حي السيف ,غرب,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 الدمام,   حي الشعلة ,جنوب,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
 الدمام,   حي طيبة ,شمال غربي,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
 الدمام,   حي الخالدية الشمالية ,شرق,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
 الدمام,   حي بدر ,غرب,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
 الدمام,   حي المنار ,جنوب,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
 الدمام,   حي الفرسان ,غرب,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
 الدمام,   حي الاثير ,شرق,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
 الدمام,   حي المنتزه ,غرب,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 الدمام,   حي المدينة الصناعية الثانية ,جنوب,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
 الدمام,   حي الحمراء ,شرق,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
 الدمام,   حي الجوهرة ,شمال,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
 الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
 الدمام,   حي المنار ,شمال,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
 الدمام,   حي المنار ,شمال,300,3,7,4,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,60000
 الدمام,   حي الخالدية الشمالية ,شمال,400,4,5,1,3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,75000
 الدمام,   حي الفيصلية ,شمال,180,0,3,4,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,65000
 الدمام,   حي الشاطئ الغربي ,شرق,1000,9,5,5,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,165000
 الدمام,   حي المنار ,جنوب,300,2,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,50000
 الدمام,   حي المنار ,غرب,280,3,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,55000
 الدمام,   حي الشعلة ,شمال,256,0,5,5,2,0,1,0,1,0,1,1,0,1,0,1,1,0,0,75000
 الدمام,   حي الشعلة ,شمال غربي,300,0,4,5,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,130000
 الدمام,   حي الشاطئ الشرقي ,شرق,375,8,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
 الدمام,   حي الشاطئ الشرقي ,جنوب,375,12,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,55000
 الدمام,   حي الشاطئ الغربي ,شمال,375,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,60000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,0,7,5,3,1,1,0,0,1,1,1,0,1,0,1,1,0,0,50000
 الدمام,   حي الشعلة ,شرق,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي الحمراء ,شمال,500,18,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
 الدمام,   حي النزهة ,شرق,400,5,5,5,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,75000
 الدمام,   حي الحمراء ,شمال شرقي,1200,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,150000
 الدمام,   حي الشاطئ الغربي ,غرب,500,17,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,65000
 الدمام,   حي ضاحية الملك فهد ,شمال,250,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36000
 الدمام,   حي الشعلة ,شرق,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي المنار ,شمال,300,0,7,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,50000
 الدمام,   حي الشعلة ,شرق,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي الشعلة ,شرق,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي بدر ,شرق,283,2,7,5,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0,35000
 الدمام,   حي الأمل ,غرب,187,0,4,5,2,0,1,1,1,0,1,0,0,1,0,1,0,0,0,35000
 الدمام,   حي الشعلة ,شرق,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي الانوار ,شرق,280,0,6,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,40000
 الدمام,   حي الشعلة ,شرق,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي الشعلة ,شمال,300,3,4,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الدمام,   حي ضاحية الملك فهد ,شمال,370,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 الدمام,   حي الشعلة ,شرق,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي الشعلة ,شمال شرقي,400,0,5,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000
 الدمام,   حي الشاطئ الشرقي ,شرق,450,12,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
 الدمام,   حي طيبة ,جنوب,375,6,4,4,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,60000
 الدمام,   حي الحمراء ,شمال شرقي,600,26,7,5,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,85000
 الدمام,   حي النورس ,شرق,200,6,3,5,2,1,1,0,1,1,1,0,0,1,0,0,1,0,0,70000
 الدمام,   حي الندى ,شمال,455,0,5,5,2,1,1,0,0,0,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي الشعلة ,شمال,300,0,7,5,4,1,1,1,1,0,1,1,0,1,1,1,1,0,0,85000
 الدمام,   حي الشعلة ,شمال غربي,300,0,5,5,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,60000
 الدمام,   حي الشرق ,شرق,300,0,7,5,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,50000
 الدمام,   حي النزهة ,غرب,312,0,1,5,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,80000
 الدمام,   حي ضاحية الملك فهد ,غرب,250,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,33000
 الدمام,   حي ضاحية الملك فهد ,شمال,250,0,5,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,6,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,35000
 الدمام,   حي الشعلة ,شمال,355,3,2,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000
 الدمام,   حي المزروعية ,جنوب,320,0,5,4,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,70000
 الدمام,   حي ضاحية الملك فهد ,شمال,250,0,6,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,38000
 الدمام,   حي الشعلة ,شرق,325,0,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000
 الدمام,   حي الشاطئ الغربي ,شمال,300,3,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000
 الدمام,   حي ضاحية الملك فهد ,شمال شرقي,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,780000
 الدمام,   حي النزهة ,شرق,350,7,5,5,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,75000
 الدمام,   حي الندى ,شمال,355,5,7,5,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,70000
 الدمام,   حي بدر ,غرب,270,9,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,33000
 الدمام,   حي الشعلة ,غرب,300,0,6,4,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,60000
 الدمام,   حي ضاحية الملك فهد ,جنوب,250,0,4,3,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,45000
 الدمام,   حي ضاحية الملك فهد ,جنوب,250,0,4,3,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,45000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,0,5,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
 الدمام,   حي ضاحية الملك فهد ,غرب,250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
 الدمام,   حي الشعلة ,غرب,345,4,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,60000
 الدمام,   حي ضاحية الملك فهد ,شمال غربي,250,0,5,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,35000
 الدمام,   حي الشعلة ,جنوب,300,5,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,60000
 الدمام,   حي الريان ,جنوب,400,14,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,70000
 الدمام,   حي جامعة الدمام ,جنوب,375,4,4,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,90000
 الدمام,   حي الشاطئ الغربي ,شرق,1000,9,5,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,165000
 الدمام,   حي طيبة ,شرق,200,0,5,5,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,43000
 الدمام,   حي النورس ,جنوب,800,0,3,5,4,1,1,1,1,1,1,0,0,1,0,0,1,0,0,150000
 الدمام,   حي الشاطئ الغربي ,شمال,365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,75000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,0,7,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000
 الدمام,   حي الشعلة ,غرب,500,0,4,5,4,1,1,1,1,0,1,0,0,1,0,0,1,0,0,115000
 الدمام,   حي طيبة ,شمال شرقي,435,9,6,5,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,60000
 الدمام,   حي الشاطئ الغربي ,شرق,300,16,3,4,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,60000
 الدمام,   حي الشاطئ الشرقي ,شرق,560,11,7,5,2,1,1,0,1,1,1,1,0,1,1,0,1,0,1,105000
 الدمام,   حي الندى ,شمال,455,5,7,5,3,1,1,0,1,0,0,1,0,0,0,1,1,0,1,80000
 الدمام,   حي ضاحية الملك فهد ,غرب,340,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 الدمام,   حي ضاحية الملك فهد ,غرب,340,0,5,5,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,55000
 الدمام,   حي ضاحية الملك فهد ,جنوب,250,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
 الدمام,   حي ضاحية الملك فهد ,غرب,250,5,5,4,2,1,1,0,1,0,0,1,0,1,0,1,1,1,0,32000
 الدمام,   حي ضاحية الملك فهد ,جنوب شرقي,250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000
 الدمام,   حي المدينة الصناعية الثانية ,شمال,500,6,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
 الدمام,   حي ضاحية الملك فهد ,شمال,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,30000
 الدمام,   حي طيبة ,جنوب,375,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
 الدمام,   حي الشعلة ,جنوب,375,2,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 الدمام,   حي ضاحية الملك فهد ,شرق,300,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,1,0,0,40000
 الدمام,   حي المنار ,شمال شرقي,360,3,6,5,4,1,1,0,1,0,1,1,0,1,0,1,1,0,0,67000
 الدمام,   حي ضاحية الملك فهد ,شمال,400,0,7,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,50000
 الدمام,   حي ضاحية الملك فهد ,شمال,250,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
 الدمام,   حي المزروعية ,شمال,365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,7500
 الدمام,   حي ضاحية الملك فهد ,شمال,250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000
 الدمام,   حي الشعلة ,شمال,300,3,5,5,2,1,1,0,1,0,1,1,0,0,0,1,1,0,0,55000
 الدمام,   حي ضاحية الملك فهد ,جنوب,250,0,4,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,34000
 الدمام,   حي جامعة الدمام ,شرق,250,5,5,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,55000
 الدمام,   حي طيبة ,شمال,375,6,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,1,1,60000
 الدمام,   حي طيبة ,شمال,370,2,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
 الدمام,   حي الشعلة ,شمال,300,6,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الدمام,   حي الفيصلية ,شمال شرقي,190,0,3,4,2,1,1,0,1,0,1,0,1,1,0,1,0,0,0,65000
 الدمام,   حي الندى ,شمال,320,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,60000
 الدمام,   حي طيبة ,جنوب,300,4,1,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115000
 الدمام,   حي النورس ,غرب,125,5,3,5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,35000
 الدمام,   حي الندى ,شمال,330,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,85000
 الدمام,   حي ضاحية الملك فهد ,غرب,250,2,5,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
 الدمام,   حي المنار ,شمال,350,0,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,1,0,90000
 الدمام,   حي ضاحية الملك فهد ,شمال,500,0,7,4,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,46000
 الدمام,   حي النخيل ,جنوب,400,20,7,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55000
 الدمام,   حي ضاحية الملك فهد ,شرق,250,0,7,5,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,36000
